grid_cell,lat_bin,lon_bin,hour,day_of_week,crime_count,n_crime_types,month_mode,is_weekend,risk_level
41.85_-87.7,41.85,-87.7,18,6,2,2,3,1,Low
41.85_-87.7,41.85,-87.7,19,0,4,3,4,0,Medium
41.85_-87.7,41.85,-87.7,19,1,4,3,2,0,Medium
41.85_-87.7,41.85,-87.7,19,2,5,2,12,0,High
41.85_-87.7,41.85,-87.7,19,3,2,2,3,0,Low
41.85_-87.7,41.85,-87.7,19,4,10,7,2,0,High
41.85_-87.7,41.85,-87.7,19,5,7,6,3,1,High
41.85_-87.7,41.85,-87.7,19,6,7,7,1,1,High
41.85_-87.7,41.85,-87.7,20,0,8,6,2,0,High
41.85_-87.7,41.85,-87.7,20,1,4,3,3,0,Medium
41.85_-87.7,41.85,-87.7,20,2,9,5,4,0,High
41.85_-87.7,41.85,-87.7,20,3,6,4,1,0,High
41.85_-87.7,41.85,-87.7,20,4,6,3,4,0,High
41.85_-87.7,41.85,-87.7,20,5,7,5,5,1,High
41.85_-87.7,41.85,-87.7,20,6,5,4,4,1,High
41.85_-87.7,41.85,-87.7,21,0,7,5,4,0,High
41.85_-87.7,41.85,-87.7,21,1,6,6,9,0,High
41.85_-87.7,41.85,-87.7,21,2,6,6,10,0,High
41.85_-87.7,41.85,-87.7,21,3,7,5,10,0,High
41.85_-87.7,41.85,-87.7,21,4,5,5,4,0,High
41.85_-87.7,41.85,-87.7,21,5,7,5,5,1,High
41.85_-87.7,41.85,-87.7,21,6,7,7,3,1,High
41.85_-87.7,41.85,-87.7,22,0,8,6,3,0,High
41.85_-87.7,41.85,-87.7,22,1,8,5,8,0,High
41.85_-87.7,41.85,-87.7,22,2,5,4,2,0,High
41.85_-87.7,41.85,-87.7,22,3,9,5,3,0,High
41.85_-87.7,41.85,-87.7,22,4,4,3,3,0,Medium
41.85_-87.7,41.85,-87.7,22,5,10,6,1,1,High
41.85_-87.7,41.85,-87.7,22,6,6,4,6,1,High
41.85_-87.7,41.85,-87.7,23,0,4,3,3,0,Medium
41.85_-87.7,41.85,-87.7,23,1,2,2,7,0,Low
41.85_-87.7,41.85,-87.7,23,2,4,4,4,0,Medium
41.85_-87.7,41.85,-87.7,23,3,10,8,5,0,High
41.85_-87.7,41.85,-87.7,23,4,9,4,2,0,High
41.85_-87.7,41.85,-87.7,23,5,9,5,2,1,High
41.85_-87.7,41.85,-87.7,23,6,4,3,2,1,Medium
41.85_-87.71,41.85,-87.71,0,0,7,6,6,0,High
41.85_-87.71,41.85,-87.71,0,1,6,5,9,0,High
41.85_-87.71,41.85,-87.71,0,2,3,2,3,0,Medium
41.85_-87.71,41.85,-87.71,0,3,7,6,7,0,High
41.85_-87.71,41.85,-87.71,0,4,8,6,4,0,High
41.85_-87.71,41.85,-87.71,0,5,11,6,5,1,High
41.85_-87.71,41.85,-87.71,0,6,8,5,2,1,High
41.85_-87.71,41.85,-87.71,1,0,6,4,2,0,High
41.85_-87.71,41.85,-87.71,1,1,5,3,5,0,High
41.85_-87.71,41.85,-87.71,1,2,2,2,6,0,Low
41.85_-87.71,41.85,-87.71,1,3,1,1,10,0,Low
41.85_-87.71,41.85,-87.71,1,4,6,5,2,0,High
41.85_-87.71,41.85,-87.71,1,5,5,4,1,1,High
41.85_-87.71,41.85,-87.71,1,6,6,2,8,1,High
41.85_-87.71,41.85,-87.71,2,0,6,5,7,0,High
41.85_-87.71,41.85,-87.71,2,1,1,1,12,0,Low
41.85_-87.71,41.85,-87.71,2,2,3,2,2,0,Medium
41.85_-87.71,41.85,-87.71,2,4,3,3,10,0,Medium
41.85_-87.71,41.85,-87.71,2,5,8,4,2,1,High
41.85_-87.71,41.85,-87.71,2,6,9,7,3,1,High
41.85_-87.71,41.85,-87.71,3,0,3,2,2,0,Medium
41.85_-87.71,41.85,-87.71,3,2,1,1,8,0,Low
41.85_-87.71,41.85,-87.71,3,3,1,1,3,0,Low
41.85_-87.71,41.85,-87.71,3,4,2,2,9,0,Low
41.85_-87.71,41.85,-87.71,3,5,6,3,4,1,High
41.85_-87.71,41.85,-87.71,3,6,6,3,7,1,High
41.85_-87.71,41.85,-87.71,4,0,4,2,10,0,Medium
41.85_-87.71,41.85,-87.71,4,2,2,1,1,0,Low
41.85_-87.71,41.85,-87.71,4,3,1,1,7,0,Low
41.85_-87.71,41.85,-87.71,4,4,1,1,3,0,Low
41.85_-87.71,41.85,-87.71,4,5,11,6,3,1,High
41.85_-87.71,41.85,-87.71,4,6,9,4,3,1,High
41.85_-87.71,41.85,-87.71,5,0,2,2,2,0,Low
41.85_-87.71,41.85,-87.71,5,2,2,2,3,0,Low
41.85_-87.71,41.85,-87.71,5,4,3,2,4,0,Medium
41.85_-87.71,41.85,-87.71,5,5,3,2,6,1,Medium
41.85_-87.71,41.85,-87.71,5,6,7,5,2,1,High
41.85_-87.71,41.85,-87.71,6,0,1,1,5,0,Low
41.85_-87.71,41.85,-87.71,6,1,3,3,3,0,Medium
41.85_-87.71,41.85,-87.71,6,2,1,1,10,0,Low
41.85_-87.71,41.85,-87.71,6,3,4,4,12,0,Medium
41.85_-87.71,41.85,-87.71,6,5,2,2,2,1,Low
41.85_-87.71,41.85,-87.71,6,6,3,2,2,1,Medium
41.85_-87.71,41.85,-87.71,7,0,6,5,3,0,High
41.85_-87.71,41.85,-87.71,7,1,3,2,5,0,Medium
41.85_-87.71,41.85,-87.71,7,2,4,4,6,0,Medium
41.85_-87.71,41.85,-87.71,7,3,3,2,1,0,Medium
41.85_-87.71,41.85,-87.71,7,4,3,3,8,0,Medium
41.85_-87.71,41.85,-87.71,7,5,3,3,2,1,Medium
41.85_-87.71,41.85,-87.71,7,6,2,2,4,1,Low
41.85_-87.71,41.85,-87.71,8,0,3,2,5,0,Medium
41.85_-87.71,41.85,-87.71,8,1,5,4,2,0,High
41.85_-87.71,41.85,-87.71,8,2,6,4,3,0,High
41.85_-87.71,41.85,-87.71,8,3,3,3,2,0,Medium
41.85_-87.71,41.85,-87.71,8,4,4,4,3,0,Medium
41.85_-87.71,41.85,-87.71,8,5,7,4,2,1,High
41.85_-87.71,41.85,-87.71,8,6,5,4,1,1,High
41.85_-87.71,41.85,-87.71,9,0,7,5,12,0,High
41.85_-87.71,41.85,-87.71,9,1,1,1,1,0,Low
41.85_-87.71,41.85,-87.71,9,2,4,4,9,0,Medium
41.85_-87.71,41.85,-87.71,9,3,6,5,2,0,High
41.85_-87.71,41.85,-87.71,9,4,9,5,2,0,High
41.85_-87.71,41.85,-87.71,9,5,8,6,4,1,High
41.85_-87.71,41.85,-87.71,9,6,8,5,3,1,High
41.85_-87.71,41.85,-87.71,10,0,9,5,3,0,High
41.85_-87.71,41.85,-87.71,10,1,5,3,10,0,High
41.85_-87.71,41.85,-87.71,10,2,6,5,10,0,High
41.85_-87.71,41.85,-87.71,10,3,7,5,2,0,High
41.85_-87.71,41.85,-87.71,10,4,9,5,8,0,High
41.85_-87.71,41.85,-87.71,10,5,6,5,3,1,High
41.85_-87.71,41.85,-87.71,10,6,5,4,11,1,High
41.85_-87.71,41.85,-87.71,11,0,4,3,3,0,Medium
41.85_-87.71,41.85,-87.71,11,1,3,3,3,0,Medium
41.85_-87.71,41.85,-87.71,11,2,3,3,4,0,Medium
41.85_-87.71,41.85,-87.71,11,3,4,4,2,0,Medium
41.85_-87.71,41.85,-87.71,11,4,7,5,10,0,High
41.85_-87.71,41.85,-87.71,11,5,3,3,2,1,Medium
41.85_-87.71,41.85,-87.71,11,6,2,2,5,1,Low
41.85_-87.71,41.85,-87.71,12,0,8,6,2,0,High
41.85_-87.71,41.85,-87.71,12,1,7,4,2,0,High
41.85_-87.71,41.85,-87.71,12,2,7,6,3,0,High
41.85_-87.71,41.85,-87.71,12,3,4,4,4,0,Medium
41.85_-87.71,41.85,-87.71,12,4,4,3,6,0,Medium
41.85_-87.71,41.85,-87.71,12,5,10,7,11,1,High
41.85_-87.71,41.85,-87.71,12,6,8,5,1,1,High
41.85_-87.71,41.85,-87.71,13,0,6,4,6,0,High
41.85_-87.71,41.85,-87.71,13,1,5,3,12,0,High
41.85_-87.71,41.85,-87.71,13,2,9,5,3,0,High
41.85_-87.71,41.85,-87.71,13,3,4,3,6,0,Medium
41.85_-87.71,41.85,-87.71,13,4,3,3,5,0,Medium
41.85_-87.71,41.85,-87.71,13,5,6,5,3,1,High
41.85_-87.71,41.85,-87.71,13,6,6,4,3,1,High
41.85_-87.71,41.85,-87.71,14,0,4,3,1,0,Medium
41.85_-87.71,41.85,-87.71,14,1,5,3,4,0,High
41.85_-87.71,41.85,-87.71,14,2,5,4,3,0,High
41.85_-87.71,41.85,-87.71,14,3,4,3,5,0,Medium
41.85_-87.71,41.85,-87.71,14,4,4,3,3,0,Medium
41.85_-87.71,41.85,-87.71,14,5,6,5,5,1,High
41.85_-87.71,41.85,-87.71,14,6,5,4,6,1,High
41.85_-87.71,41.85,-87.71,15,0,2,2,2,0,Low
41.85_-87.71,41.85,-87.71,15,1,6,5,6,0,High
41.85_-87.71,41.85,-87.71,15,2,7,6,4,0,High
41.85_-87.71,41.85,-87.71,15,3,8,6,4,0,High
41.85_-87.71,41.85,-87.71,15,4,5,4,7,0,High
41.85_-87.71,41.85,-87.71,15,5,9,6,4,1,High
41.85_-87.71,41.85,-87.71,15,6,6,3,2,1,High
41.85_-87.71,41.85,-87.71,16,0,12,7,3,0,High
41.85_-87.71,41.85,-87.71,16,1,13,6,7,0,High
41.85_-87.71,41.85,-87.71,16,2,10,6,2,0,High
41.85_-87.71,41.85,-87.71,16,3,6,3,1,0,High
41.85_-87.71,41.85,-87.71,16,4,6,5,2,0,High
41.85_-87.71,41.85,-87.71,16,5,6,3,3,1,High
41.85_-87.71,41.85,-87.71,16,6,4,3,4,1,Medium
41.85_-87.71,41.85,-87.71,17,0,4,3,3,0,Medium
41.85_-87.71,41.85,-87.71,17,1,6,4,1,0,High
41.85_-87.71,41.85,-87.71,17,2,7,5,5,0,High
41.85_-87.71,41.85,-87.71,17,3,8,5,3,0,High
41.85_-87.71,41.85,-87.71,17,4,9,6,7,0,High
41.85_-87.71,41.85,-87.71,17,5,8,5,10,1,High
41.85_-87.71,41.85,-87.71,17,6,10,5,4,1,High
41.85_-87.71,41.85,-87.71,18,0,5,4,2,0,High
41.85_-87.71,41.85,-87.71,18,1,8,7,2,0,High
41.85_-87.71,41.85,-87.71,18,2,7,4,3,0,High
41.85_-87.71,41.85,-87.71,18,3,5,4,2,0,High
41.85_-87.71,41.85,-87.71,18,4,3,3,3,0,Medium
41.85_-87.71,41.85,-87.71,18,5,13,7,1,1,High
41.85_-87.71,41.85,-87.71,18,6,14,6,10,1,High
41.85_-87.71,41.85,-87.71,19,0,4,2,2,0,Medium
41.85_-87.71,41.85,-87.71,19,1,8,4,3,0,High
41.85_-87.71,41.85,-87.71,19,2,5,4,7,0,High
41.85_-87.71,41.85,-87.71,19,3,8,6,3,0,High
41.85_-87.71,41.85,-87.71,19,4,11,7,5,0,High
41.85_-87.71,41.85,-87.71,19,5,6,6,10,1,High
41.85_-87.71,41.85,-87.71,19,6,6,6,3,1,High
41.85_-87.71,41.85,-87.71,20,0,9,7,3,0,High
41.85_-87.71,41.85,-87.71,20,1,10,6,2,0,High
41.85_-87.71,41.85,-87.71,20,2,9,7,3,0,High
41.85_-87.71,41.85,-87.71,20,3,5,5,1,0,High
41.85_-87.71,41.85,-87.71,20,4,5,3,3,0,High
41.85_-87.71,41.85,-87.71,20,5,9,8,2,1,High
41.85_-87.71,41.85,-87.71,20,6,17,10,6,1,High
41.85_-87.71,41.85,-87.71,21,0,5,4,3,0,High
41.85_-87.71,41.85,-87.71,21,1,6,4,1,0,High
41.85_-87.71,41.85,-87.71,21,2,5,4,4,0,High
41.85_-87.71,41.85,-87.71,21,3,8,6,5,0,High
41.85_-87.71,41.85,-87.71,21,4,11,5,11,0,High
41.85_-87.71,41.85,-87.71,21,5,8,5,5,1,High
41.85_-87.71,41.85,-87.71,21,6,6,4,7,1,High
41.85_-87.71,41.85,-87.71,22,0,9,5,3,0,High
41.85_-87.71,41.85,-87.71,22,1,2,2,6,0,Low
41.85_-87.71,41.85,-87.71,22,2,7,5,2,0,High
41.85_-87.71,41.85,-87.71,22,3,7,6,10,0,High
41.85_-87.71,41.85,-87.71,22,4,7,6,3,0,High
41.85_-87.71,41.85,-87.71,22,5,9,4,3,1,High
41.85_-87.71,41.85,-87.71,22,6,7,4,3,1,High
41.85_-87.71,41.85,-87.71,23,0,7,6,1,0,High
41.85_-87.71,41.85,-87.71,23,1,4,3,2,0,Medium
41.85_-87.71,41.85,-87.71,23,2,3,3,4,0,Medium
41.85_-87.71,41.85,-87.71,23,3,7,5,6,0,High
41.85_-87.71,41.85,-87.71,23,4,8,6,3,0,High
41.85_-87.71,41.85,-87.71,23,5,9,6,3,1,High
41.85_-87.71,41.85,-87.71,23,6,4,3,7,1,Medium
41.85_-87.72,41.85,-87.72,0,0,9,7,3,0,High
41.85_-87.72,41.85,-87.72,0,1,6,4,7,0,High
41.85_-87.72,41.85,-87.72,0,2,2,2,3,0,Low
41.85_-87.72,41.85,-87.72,0,3,1,1,12,0,Low
41.85_-87.72,41.85,-87.72,0,4,2,2,5,0,Low
41.85_-87.72,41.85,-87.72,0,5,8,6,3,1,High
41.85_-87.72,41.85,-87.72,0,6,3,3,2,1,Medium
41.85_-87.72,41.85,-87.72,1,0,1,1,7,0,Low
41.85_-87.72,41.85,-87.72,1,1,1,1,3,0,Low
41.85_-87.72,41.85,-87.72,1,2,4,3,2,0,Medium
41.85_-87.72,41.85,-87.72,1,3,2,2,5,0,Low
41.85_-87.72,41.85,-87.72,1,4,4,4,10,0,Medium
41.85_-87.72,41.85,-87.72,1,5,3,2,6,1,Medium
41.85_-87.72,41.85,-87.72,1,6,9,4,2,1,High
41.85_-87.72,41.85,-87.72,2,0,4,3,5,0,Medium
41.85_-87.72,41.85,-87.72,2,1,4,3,8,0,Medium
41.85_-87.72,41.85,-87.72,2,2,2,2,5,0,Low
41.85_-87.72,41.85,-87.72,2,3,3,2,1,0,Medium
41.85_-87.72,41.85,-87.72,2,4,4,3,4,0,Medium
41.85_-87.72,41.85,-87.72,2,5,4,4,5,1,Medium
41.85_-87.72,41.85,-87.72,2,6,4,3,1,1,Medium
41.85_-87.72,41.85,-87.72,3,0,2,2,6,0,Low
41.85_-87.72,41.85,-87.72,3,2,1,1,1,0,Low
41.85_-87.72,41.85,-87.72,3,3,3,2,3,0,Medium
41.85_-87.72,41.85,-87.72,3,4,2,2,9,0,Low
41.85_-87.72,41.85,-87.72,3,5,6,4,11,1,High
41.85_-87.72,41.85,-87.72,3,6,3,1,1,1,Medium
41.85_-87.72,41.85,-87.72,4,0,2,2,10,0,Low
41.85_-87.72,41.85,-87.72,4,1,1,1,11,0,Low
41.85_-87.72,41.85,-87.72,4,3,2,2,10,0,Low
41.85_-87.72,41.85,-87.72,4,4,3,3,2,0,Medium
41.85_-87.72,41.85,-87.72,4,5,6,4,2,1,High
41.85_-87.72,41.85,-87.72,4,6,5,3,1,1,High
41.85_-87.72,41.85,-87.72,5,0,1,1,6,0,Low
41.85_-87.72,41.85,-87.72,5,1,1,1,8,0,Low
41.85_-87.72,41.85,-87.72,5,3,2,2,2,0,Low
41.85_-87.72,41.85,-87.72,5,4,1,1,6,0,Low
41.85_-87.72,41.85,-87.72,5,5,3,3,5,1,Medium
41.85_-87.72,41.85,-87.72,5,6,1,1,2,1,Low
41.85_-87.72,41.85,-87.72,6,0,4,3,3,0,Medium
41.85_-87.72,41.85,-87.72,6,1,1,1,2,0,Low
41.85_-87.72,41.85,-87.72,6,2,2,2,2,0,Low
41.85_-87.72,41.85,-87.72,6,3,2,1,4,0,Low
41.85_-87.72,41.85,-87.72,6,4,3,2,1,0,Medium
41.85_-87.72,41.85,-87.72,6,5,2,2,5,1,Low
41.85_-87.72,41.85,-87.72,6,6,3,2,3,1,Medium
41.85_-87.72,41.85,-87.72,7,0,2,2,10,0,Low
41.85_-87.72,41.85,-87.72,7,1,2,2,3,0,Low
41.85_-87.72,41.85,-87.72,7,2,3,2,2,0,Medium
41.85_-87.72,41.85,-87.72,7,3,2,1,2,0,Low
41.85_-87.72,41.85,-87.72,7,4,4,4,6,0,Medium
41.85_-87.72,41.85,-87.72,7,5,2,1,1,1,Low
41.85_-87.72,41.85,-87.72,8,0,3,2,11,0,Medium
41.85_-87.72,41.85,-87.72,8,1,4,3,3,0,Medium
41.85_-87.72,41.85,-87.72,8,2,5,2,4,0,High
41.85_-87.72,41.85,-87.72,8,3,3,2,5,0,Medium
41.85_-87.72,41.85,-87.72,8,4,3,2,4,0,Medium
41.85_-87.72,41.85,-87.72,8,5,1,1,4,1,Low
41.85_-87.72,41.85,-87.72,8,6,4,4,1,1,Medium
41.85_-87.72,41.85,-87.72,9,0,4,3,3,0,Medium
41.85_-87.72,41.85,-87.72,9,1,5,4,4,0,High
41.85_-87.72,41.85,-87.72,9,2,3,3,3,0,Medium
41.85_-87.72,41.85,-87.72,9,3,7,5,4,0,High
41.85_-87.72,41.85,-87.72,9,4,8,5,10,0,High
41.85_-87.72,41.85,-87.72,9,5,6,5,7,1,High
41.85_-87.72,41.85,-87.72,9,6,5,3,6,1,High
41.85_-87.72,41.85,-87.72,10,0,8,6,7,0,High
41.85_-87.72,41.85,-87.72,10,1,9,7,4,0,High
41.85_-87.72,41.85,-87.72,10,2,7,4,1,0,High
41.85_-87.72,41.85,-87.72,10,3,6,3,3,0,High
41.85_-87.72,41.85,-87.72,10,4,7,6,2,0,High
41.85_-87.72,41.85,-87.72,10,5,6,4,9,1,High
41.85_-87.72,41.85,-87.72,10,6,4,4,6,1,Medium
41.85_-87.72,41.85,-87.72,11,0,5,4,4,0,High
41.85_-87.72,41.85,-87.72,11,1,6,4,4,0,High
41.85_-87.72,41.85,-87.72,11,2,5,3,12,0,High
41.85_-87.72,41.85,-87.72,11,3,4,4,7,0,Medium
41.85_-87.72,41.85,-87.72,11,4,10,6,6,0,High
41.85_-87.72,41.85,-87.72,11,5,5,4,2,1,High
41.85_-87.72,41.85,-87.72,11,6,3,3,1,1,Medium
41.85_-87.72,41.85,-87.72,12,0,9,5,4,0,High
41.85_-87.72,41.85,-87.72,12,1,6,5,5,0,High
41.85_-87.72,41.85,-87.72,12,2,14,8,2,0,High
41.85_-87.72,41.85,-87.72,12,3,5,4,2,0,High
41.85_-87.72,41.85,-87.72,12,4,8,6,2,0,High
41.85_-87.72,41.85,-87.72,12,5,5,4,2,1,High
41.85_-87.72,41.85,-87.72,12,6,6,4,5,1,High
41.85_-87.72,41.85,-87.72,13,0,4,4,1,0,Medium
41.85_-87.72,41.85,-87.72,13,1,7,4,3,0,High
41.85_-87.72,41.85,-87.72,13,2,2,2,2,0,Low
41.85_-87.72,41.85,-87.72,13,3,3,3,8,0,Medium
41.85_-87.72,41.85,-87.72,13,4,2,2,3,0,Low
41.85_-87.72,41.85,-87.72,13,5,4,4,10,1,Medium
41.85_-87.72,41.85,-87.72,13,6,2,2,3,1,Low
41.85_-87.72,41.85,-87.72,14,0,7,5,3,0,High
41.85_-87.72,41.85,-87.72,14,1,2,2,7,0,Low
41.85_-87.72,41.85,-87.72,14,2,6,4,2,0,High
41.85_-87.72,41.85,-87.72,14,3,7,4,2,0,High
41.85_-87.72,41.85,-87.72,14,4,4,4,3,0,Medium
41.85_-87.72,41.85,-87.72,14,5,5,5,4,1,High
41.85_-87.72,41.85,-87.72,14,6,3,3,1,1,Medium
41.85_-87.72,41.85,-87.72,15,0,8,5,2,0,High
41.85_-87.72,41.85,-87.72,15,1,12,7,3,0,High
41.85_-87.72,41.85,-87.72,15,2,7,4,3,0,High
41.85_-87.72,41.85,-87.72,15,3,7,5,5,0,High
41.85_-87.72,41.85,-87.72,15,4,4,3,4,0,Medium
41.85_-87.72,41.85,-87.72,15,5,6,5,1,1,High
41.85_-87.72,41.85,-87.72,15,6,3,3,4,1,Medium
41.85_-87.72,41.85,-87.72,16,0,6,5,8,0,High
41.85_-87.72,41.85,-87.72,16,1,7,6,8,0,High
41.85_-87.72,41.85,-87.72,16,2,3,2,2,0,Medium
41.85_-87.72,41.85,-87.72,16,3,3,2,1,0,Medium
41.85_-87.72,41.85,-87.72,16,4,8,7,3,0,High
41.85_-87.72,41.85,-87.72,16,5,8,6,2,1,High
41.85_-87.72,41.85,-87.72,16,6,2,2,8,1,Low
41.85_-87.72,41.85,-87.72,17,0,6,5,2,0,High
41.85_-87.72,41.85,-87.72,17,1,6,5,5,0,High
41.85_-87.72,41.85,-87.72,17,2,11,8,2,0,High
41.85_-87.72,41.85,-87.72,17,3,8,6,3,0,High
41.85_-87.72,41.85,-87.72,17,4,9,6,3,0,High
41.85_-87.72,41.85,-87.72,17,5,5,3,3,1,High
41.85_-87.72,41.85,-87.72,17,6,9,4,2,1,High
41.85_-87.72,41.85,-87.72,18,0,9,7,5,0,High
41.85_-87.72,41.85,-87.72,18,1,5,4,11,0,High
41.85_-87.72,41.85,-87.72,18,2,8,5,2,0,High
41.85_-87.72,41.85,-87.72,18,3,4,4,1,0,Medium
41.85_-87.72,41.85,-87.72,18,4,11,7,4,0,High
41.85_-87.72,41.85,-87.72,18,5,4,3,4,1,Medium
41.85_-87.72,41.85,-87.72,18,6,7,6,2,1,High
41.85_-87.72,41.85,-87.72,19,0,7,4,4,0,High
41.85_-87.72,41.85,-87.72,19,1,4,4,5,0,Medium
41.85_-87.72,41.85,-87.72,19,2,5,3,4,0,High
41.85_-87.72,41.85,-87.72,19,3,7,5,1,0,High
41.85_-87.72,41.85,-87.72,19,4,6,5,2,0,High
41.85_-87.72,41.85,-87.72,19,5,6,6,2,1,High
41.85_-87.72,41.85,-87.72,19,6,12,7,4,1,High
41.85_-87.72,41.85,-87.72,20,0,7,6,2,0,High
41.85_-87.72,41.85,-87.72,20,1,6,4,4,0,High
41.85_-87.72,41.85,-87.72,20,2,3,3,4,0,Medium
41.85_-87.72,41.85,-87.72,20,3,6,4,5,0,High
41.85_-87.72,41.85,-87.72,20,4,4,2,3,0,Medium
41.85_-87.72,41.85,-87.72,20,5,8,5,2,1,High
41.85_-87.72,41.85,-87.72,20,6,2,2,5,1,Low
41.85_-87.72,41.85,-87.72,21,0,5,4,8,0,High
41.85_-87.72,41.85,-87.72,21,1,7,5,10,0,High
41.85_-87.72,41.85,-87.72,21,2,4,4,2,0,Medium
41.85_-87.72,41.85,-87.72,21,3,6,6,5,0,High
41.85_-87.72,41.85,-87.72,21,4,3,2,2,0,Medium
41.85_-87.72,41.85,-87.72,21,5,4,4,8,1,Medium
41.85_-87.72,41.85,-87.72,21,6,10,6,3,1,High
41.85_-87.72,41.85,-87.72,22,0,7,5,9,0,High
41.85_-87.72,41.85,-87.72,22,1,7,6,8,0,High
41.85_-87.72,41.85,-87.72,22,2,3,3,2,0,Medium
41.85_-87.72,41.85,-87.72,22,3,3,3,2,0,Medium
41.85_-87.72,41.85,-87.72,22,4,6,6,2,0,High
41.85_-87.72,41.85,-87.72,22,5,3,3,6,1,Medium
41.85_-87.72,41.85,-87.72,22,6,6,4,6,1,High
41.85_-87.72,41.85,-87.72,23,0,4,2,1,0,Medium
41.85_-87.72,41.85,-87.72,23,1,5,5,11,0,High
41.85_-87.72,41.85,-87.72,23,2,10,6,4,0,High
41.85_-87.72,41.85,-87.72,23,3,6,4,5,0,High
41.85_-87.72,41.85,-87.72,23,4,1,1,9,0,Low
41.85_-87.72,41.85,-87.72,23,5,7,4,1,1,High
41.85_-87.72,41.85,-87.72,23,6,7,4,5,1,High
41.85_-87.73,41.85,-87.73,0,0,6,4,12,0,High
41.85_-87.73,41.85,-87.73,0,1,3,3,2,0,Medium
41.85_-87.73,41.85,-87.73,0,2,9,7,1,0,High
41.85_-87.73,41.85,-87.73,0,3,3,3,1,0,Medium
41.85_-87.73,41.85,-87.73,0,4,6,5,1,0,High
41.85_-87.73,41.85,-87.73,0,5,9,6,2,1,High
41.85_-87.73,41.85,-87.73,0,6,4,1,11,1,Medium
41.85_-87.73,41.85,-87.73,1,0,2,2,2,0,Low
41.85_-87.73,41.85,-87.73,1,1,2,2,9,0,Low
41.85_-87.73,41.85,-87.73,1,2,3,2,3,0,Medium
41.85_-87.73,41.85,-87.73,1,3,2,2,1,0,Low
41.85_-87.73,41.85,-87.73,1,4,5,4,5,0,High
41.85_-87.73,41.85,-87.73,1,5,8,6,2,1,High
41.85_-87.73,41.85,-87.73,1,6,5,3,2,1,High
41.85_-87.73,41.85,-87.73,2,0,2,2,5,0,Low
41.85_-87.73,41.85,-87.73,2,1,4,4,2,0,Medium
41.85_-87.73,41.85,-87.73,2,2,3,2,3,0,Medium
41.85_-87.73,41.85,-87.73,2,3,2,2,4,0,Low
41.85_-87.73,41.85,-87.73,2,4,4,2,3,0,Medium
41.85_-87.73,41.85,-87.73,2,5,6,6,9,1,High
41.85_-87.73,41.85,-87.73,2,6,4,3,3,1,Medium
41.85_-87.73,41.85,-87.73,3,0,2,2,2,0,Low
41.85_-87.73,41.85,-87.73,3,2,2,1,1,0,Low
41.85_-87.73,41.85,-87.73,3,3,1,1,11,0,Low
41.85_-87.73,41.85,-87.73,3,5,2,1,5,1,Low
41.85_-87.73,41.85,-87.73,3,6,4,1,11,1,Medium
41.85_-87.73,41.85,-87.73,4,0,1,1,11,0,Low
41.85_-87.73,41.85,-87.73,4,1,2,2,7,0,Low
41.85_-87.73,41.85,-87.73,4,2,1,1,10,0,Low
41.85_-87.73,41.85,-87.73,4,4,1,1,11,0,Low
41.85_-87.73,41.85,-87.73,4,5,3,2,1,1,Medium
41.85_-87.73,41.85,-87.73,4,6,3,2,2,1,Medium
41.85_-87.73,41.85,-87.73,5,0,3,3,4,0,Medium
41.85_-87.73,41.85,-87.73,5,1,3,2,3,0,Medium
41.85_-87.73,41.85,-87.73,5,2,1,1,12,0,Low
41.85_-87.73,41.85,-87.73,5,3,2,2,3,0,Low
41.85_-87.73,41.85,-87.73,5,4,1,1,10,0,Low
41.85_-87.73,41.85,-87.73,5,5,1,1,6,1,Low
41.85_-87.73,41.85,-87.73,5,6,3,2,6,1,Medium
41.85_-87.73,41.85,-87.73,6,0,1,1,6,0,Low
41.85_-87.73,41.85,-87.73,6,1,1,1,3,0,Low
41.85_-87.73,41.85,-87.73,6,2,2,2,1,0,Low
41.85_-87.73,41.85,-87.73,6,4,1,1,3,0,Low
41.85_-87.73,41.85,-87.73,6,5,1,1,2,1,Low
41.85_-87.73,41.85,-87.73,6,6,4,2,5,1,Medium
41.85_-87.73,41.85,-87.73,7,0,1,1,3,0,Low
41.85_-87.73,41.85,-87.73,7,1,2,2,2,0,Low
41.85_-87.73,41.85,-87.73,7,2,1,1,6,0,Low
41.85_-87.73,41.85,-87.73,7,4,3,2,1,0,Medium
41.85_-87.73,41.85,-87.73,7,5,3,2,3,1,Medium
41.85_-87.73,41.85,-87.73,7,6,1,1,6,1,Low
41.85_-87.73,41.85,-87.73,8,0,1,1,2,0,Low
41.85_-87.73,41.85,-87.73,8,1,4,3,11,0,Medium
41.85_-87.73,41.85,-87.73,8,2,1,1,3,0,Low
41.85_-87.73,41.85,-87.73,8,3,2,2,5,0,Low
41.85_-87.73,41.85,-87.73,8,4,4,3,6,0,Medium
41.85_-87.73,41.85,-87.73,8,5,9,5,2,1,High
41.85_-87.73,41.85,-87.73,8,6,6,5,4,1,High
41.85_-87.73,41.85,-87.73,9,1,3,2,12,0,Medium
41.85_-87.73,41.85,-87.73,9,2,2,2,2,0,Low
41.85_-87.73,41.85,-87.73,9,3,5,4,5,0,High
41.85_-87.73,41.85,-87.73,9,4,5,5,5,0,High
41.85_-87.73,41.85,-87.73,9,5,2,2,5,1,Low
